id,school_code,name,prefecture,city,type,source
hs-mext-D132220300157,D132220300157,島根県立平田高等学校,島根県,出雲市平田町,public,mext
hs-mext-D132220300166,D132220300166,島根県立出雲高等学校,島根県,出雲市今市,public,mext
hs-mext-D132220300175,D132220300175,島根県立出雲工業高等学校,島根県,出雲市上塩冶町,public,mext
hs-mext-D132220300184,D132220300184,島根県立出雲商業高等学校,島根県,出雲市大津町,public,mext
hs-mext-D132220300193,D132220300193,島根県立出雲農林高等学校,島根県,出雲市下横町,public,mext
hs-mext-D132220300200,D132220300200,島根県立大社高等学校,島根県,出雲市大社町,public,mext
hs-mext-D132220400307,D132220400307,島根県立益田高等学校,島根県,益田市七尾町,public,mext
hs-mext-D132220400316,D132220400316,島根県立益田翔陽高等学校,島根県,益田市,public,mext
hs-mext-D132220500217,D132220500217,島根県立大田高等学校,島根県,大田市大田町,public,mext
hs-mext-D132220500226,D132220500226,島根県立邇摩高等学校,島根県,大田市仁摩町,public,mext
hs-mext-D132220600010,D132220600010,島根県立安来高等学校,島根県,安来市佐久保町,public,mext
hs-mext-D132220600029,D132220600029,島根県立情報科学高等学校,島根県,安来市能義町,public,mext
hs-mext-D132220700251,D132220700251,島根県立江津高等学校,島根県,江津市,public,mext
hs-mext-D132220700260,D132220700260,島根県立江津工業高等学校,島根県,江津市江津町,public,mext
hs-mext-D132220900106,D132220900106,島根県立大東高等学校,島根県,雲南市大東町,public,mext
hs-mext-D132220900124,D132220900124,島根県立三刀屋高等学校,島根県,雲南市三刀屋町,public,mext
hs-mext-D132220900133,D132220900133,島根県立三刀屋高等学校掛合分校,島根県,雲南市掛合町,public,mext
hs-mext-D132234300112,D132234300112,島根県立横田高等学校,島根県,仁多郡奥出雲町,public,mext
hs-mext-D132238600147,D132238600147,島根県立飯南高等学校,島根県,飯石郡飯南町,public,mext
hs-mext-D132244100239,D132244100239,島根県立島根中央高等学校,島根県,邑智郡川本町,public,mext
hs-mext-D132244900240,D132244900240,島根県立矢上高等学校,島根県,邑智郡邑南町,public,mext
hs-mext-D132250100334,D132250100334,島根県立津和野高等学校,島根県,鹿足郡津和野町,public,mext
hs-mext-D132250500321,D132250500321,島根県立吉賀高等学校,島根県,鹿足郡吉賀町,public,mext
hs-mext-D132252500354,D132252500354,島根県立隠岐島前高等学校,島根県,隠岐郡海士町,public,mext
hs-mext-D132252800342,D132252800342,島根県立隠岐高等学校,島根県,隠岐郡隠岐の島町,public,mext
hs-mext-D132252800360,D132252800360,島根県立隠岐水産高等学校,島根県,隠岐郡隠岐の島町,public,mext
hs-mext-D132320100380,D132320100380,開星高等学校,島根県,松江市,private,mext
hs-mext-D132320100399,D132320100399,立正大学淞南高等学校,島根県,松江市大庭町,private,mext
hs-mext-D132320100406,D132320100406,松徳学院高等学校,島根県,松江市,private,mext
hs-mext-D132320100415,D132320100415,松江西高等学校,島根県,松江市,private,mext
hs-mext-D132320300422,D132320300422,出雲北陵高等学校,島根県,出雲市西林木町,private,mext
hs-mext-D132320300431,D132320300431,出雲西高等学校,島根県,出雲市下古志町,private,mext
hs-mext-D132320400467,D132320400467,明誠高等学校,島根県,益田市三宅町,private,mext
hs-mext-D132320400476,D132320400476,益田東高等学校,島根県,益田市染羽町,private,mext
hs-mext-D132320700446,D132320700446,石見智翠館高等学校,島根県,江津市渡津町,private,mext
hs-mext-D132320700455,D132320700455,キリスト教愛真高等学校,島根県,江津市浅利町,private,mext
hs-mext-D133210000016,D133210000016,岡山県立岡山朝日高等学校,岡山県,岡山市中区,public,mext
hs-mext-D133210000025,D133210000025,岡山県立岡山操山高等学校,岡山県,岡山市中区,public,mext
hs-mext-D133210000034,D133210000034,岡山県立岡山工業高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000043,D133210000043,岡山県立東岡山工業高等学校,岡山県,岡山市中区,public,mext
hs-mext-D133210000052,D133210000052,岡山県立岡山東商業高等学校,岡山県,岡山市中区,public,mext
hs-mext-D133210000061,D133210000061,岡山県立岡山南高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000070,D133210000070,岡山県立倉敷青陵高等学校,岡山県,倉敷市,public,mext
hs-mext-D133210000089,D133210000089,岡山県立倉敷天城高等学校,岡山県,倉敷市藤戸町,public,mext
hs-mext-D133210000098,D133210000098,岡山県立倉敷中央高等学校,岡山県,倉敷市,public,mext
hs-mext-D133210000105,D133210000105,岡山県立倉敷工業高等学校,岡山県,倉敷市老松町,public,mext
hs-mext-D133210000114,D133210000114,岡山県立水島工業高等学校,岡山県,倉敷市西阿知町,public,mext
hs-mext-D133210000123,D133210000123,岡山県立倉敷商業高等学校,岡山県,倉敷市白楽町,public,mext
hs-mext-D133210000132,D133210000132,岡山県立玉島高等学校,岡山県,倉敷市,public,mext
hs-mext-D133210000141,D133210000141,岡山県立玉島商業高等学校,岡山県,倉敷市玉島中央町,public,mext
hs-mext-D133210000150,D133210000150,岡山県立津山高等学校,岡山県,津山市,public,mext
hs-mext-D133210000169,D133210000169,岡山県立津山工業高等学校,岡山県,津山市,public,mext
hs-mext-D133210000178,D133210000178,岡山県立津山商業高等学校,岡山県,津山市,public,mext
hs-mext-D133210000187,D133210000187,岡山県立津山東高等学校,岡山県,津山市,public,mext
hs-mext-D133210000196,D133210000196,岡山県立玉野高等学校,岡山県,玉野市,public,mext
hs-mext-D133210000203,D133210000203,岡山県立笠岡高等学校,岡山県,笠岡市,public,mext
hs-mext-D133210000212,D133210000212,岡山県立笠岡工業高等学校,岡山県,笠岡市,public,mext
hs-mext-D133210000221,D133210000221,岡山県立笠岡商業高等学校,岡山県,笠岡市,public,mext
hs-mext-D133210000230,D133210000230,岡山県立西大寺高等学校,岡山県,岡山市東区,public,mext
hs-mext-D133210000249,D133210000249,岡山県立井原高等学校,岡山県,井原市井原町,public,mext
hs-mext-D133210000258,D133210000258,岡山県立総社高等学校,岡山県,総社市,public,mext
hs-mext-D133210000267,D133210000267,岡山県立高梁高等学校,岡山県,高梁市,public,mext
hs-mext-D133210000276,D133210000276,岡山県立新見高等学校,岡山県,新見市,public,mext
hs-mext-D133210000285,D133210000285,岡山県立瀬戸高等学校,岡山県,岡山市東区,public,mext
hs-mext-D133210000294,D133210000294,岡山県立瀬戸南高等学校,岡山県,岡山市東区,public,mext
hs-mext-D133210000301,D133210000301,岡山県立和気閑谷高等学校,岡山県,和気郡和気町,public,mext
hs-mext-D133210000310,D133210000310,岡山県立邑久高等学校,岡山県,瀬戸内市邑久町,public,mext
hs-mext-D133210000329,D133210000329,岡山県立興陽高等学校,岡山県,岡山市南区,public,mext
hs-mext-D133210000338,D133210000338,岡山県立鴨方高等学校,岡山県,浅口市鴨方町,public,mext
hs-mext-D133210000347,D133210000347,岡山県立矢掛高等学校,岡山県,小田郡矢掛町,public,mext
hs-mext-D133210000356,D133210000356,岡山県立高松農業高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000365,D133210000365,岡山県立勝山高等学校,岡山県,真庭市,public,mext
hs-mext-D133210000374,D133210000374,岡山県立勝間田高等学校,岡山県,勝田郡勝央町,public,mext
hs-mext-D133210000383,D133210000383,岡山県立林野高等学校,岡山県,美作市,public,mext
hs-mext-D133210000392,D133210000392,岡山県立岡山芳泉高等学校,岡山県,岡山市南区,public,mext
hs-mext-D133210000409,D133210000409,岡山県立倉敷南高等学校,岡山県,倉敷市,public,mext
hs-mext-D133210000418,D133210000418,岡山県立岡山一宮高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000427,D133210000427,岡山県立倉敷古城池高等学校,岡山県,倉敷市福田町,public,mext
hs-mext-D133210000436,D133210000436,岡山県立玉野光南高等学校,岡山県,玉野市東七区,public,mext
hs-mext-D133210000445,D133210000445,岡山県立総社南高等学校,岡山県,総社市,public,mext
hs-mext-D133210000454,D133210000454,岡山県立岡山城東高等学校,岡山県,岡山市中区,public,mext
hs-mext-D133210000463,D133210000463,岡山県立備前緑陽高等学校,岡山県,備前市,public,mext
hs-mext-D133210000472,D133210000472,岡山県立高梁城南高等学校,岡山県,高梁市原田北町,public,mext
hs-mext-D133210000481,D133210000481,岡山県立真庭高等学校,岡山県,真庭市,public,mext
hs-mext-D133210000490,D133210000490,玉野市立玉野商工高等学校,岡山県,玉野市,public,mext
hs-mext-D133210000506,D133210000506,岡山県立岡山御津高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000515,D133210000515,岡山県立倉敷鷲羽高等学校,岡山県,倉敷市児島味野山田町,public,mext
hs-mext-D133210000524,D133210000524,岡山県立烏城高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000533,D133210000533,倉敷市立精思高等学校,岡山県,倉敷市八王寺町,public,mext
hs-mext-D133210000542,D133210000542,倉敷市立工業高等学校,岡山県,倉敷市,public,mext
hs-mext-D133210000560,D133210000560,玉野市立玉野備南高等学校,岡山県,玉野市,public,mext
hs-mext-D133210000579,D133210000579,井原市立高等学校,岡山県,井原市井原町,public,mext
hs-mext-D133210000588,D133210000588,高梁市立宇治高等学校,岡山県,高梁市宇治町,public,mext
hs-mext-D133210000597,D133210000597,備前市立片上高等学校,岡山県,備前市,public,mext
hs-mext-D133210000604,D133210000604,高梁市立松山高等学校,岡山県,高梁市原田北町,public,mext
hs-mext-D133210000613,D133210000613,倉敷市立真備陵南高等学校,岡山県,倉敷市真備町,public,mext
hs-mext-D133210000622,D133210000622,岡山市立岡山後楽館高等学校,岡山県,岡山市北区,public,mext
hs-mext-D133210000631,D133210000631,倉敷市立倉敷翔南高等学校,岡山県,倉敷市児島稗田町,public,mext
hs-mext-D133210000640,D133210000640,倉敷市立精思高等学校霞丘校,岡山県,倉敷市連島町,public,mext
hs-mext-D133310000014,D133310000014,関西高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000023,D133310000023,岡山商科大学附属高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000032,D133310000032,山陽学園高等学校,岡山県,岡山市中区,private,mext
hs-mext-D133310000041,D133310000041,就実高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000050,D133310000050,創志学園高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000069,D133310000069,明誠学院高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000078,D133310000078,倉敷高等学校,岡山県,倉敷市,private,mext
hs-mext-D133310000087,D133310000087,岡山理科大学附属高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000096,D133310000096,倉敷翠松高等学校,岡山県,倉敷市,private,mext
hs-mext-D133310000103,D133310000103,岡山県美作高等学校,岡山県,津山市,private,mext
hs-mext-D133310000112,D133310000112,作陽学園高等学校,岡山県,倉敷市,private,mext
hs-mext-D133310000121,D133310000121,岡山龍谷高等学校,岡山県,笠岡市,private,mext
hs-mext-D133310000130,D133310000130,岡山学芸館高等学校,岡山県,岡山市東区,private,mext
hs-mext-D133310000149,D133310000149,興譲館高等学校,岡山県,井原市西江原町,private,mext
hs-mext-D133310000158,D133310000158,方谷學舎高等学校,岡山県,高梁市,private,mext
hs-mext-D133310000167,D133310000167,清心女子高等学校,岡山県,倉敷市,private,mext
hs-mext-D133310000176,D133310000176,おかやま山陽高等学校,岡山県,浅口市鴨方町,private,mext
hs-mext-D133310000185,D133310000185,金光学園高等学校,岡山県,浅口市金光町,private,mext
hs-mext-D133310000194,D133310000194,川崎医科大学附属高等学校,岡山県,倉敷市,private,mext
hs-mext-D133310000201,D133310000201,岡山県共生高等学校,岡山県,新見市,private,mext
hs-mext-D133310000210,D133310000210,岡山白陵高等学校,岡山県,赤磐市,private,mext
hs-mext-D133310000229,D133310000229,岡山高等学校,岡山県,岡山市南区,private,mext
hs-mext-D133310000238,D133310000238,吉備高原学園高等学校,岡山県,加賀郡吉備中央町,private,mext
hs-mext-D133310000247,D133310000247,鹿島朝日高等学校,岡山県,岡山市岡山市,private,mext
hs-mext-D133310000256,D133310000256,滋慶学園高等学校,岡山県,美作市古町,private,mext
hs-mext-D133310000265,D133310000265,ワオ高等学校,岡山県,岡山市北区,private,mext
hs-mext-D133310000274,D133310000274,創志学園高等学校,岡山県,岡山市東区,private,mext
hs-mext-D233210000015,D233210000015,岡山県立岡山大安寺中等教育学校,岡山県,岡山市北区,public,mext
hs-mext-D233310000013,D233310000013,朝日塾中等教育学校,岡山県,岡山市北区,private,mext
hs-mext-D134110000017,D134110000017,広島大学附属高等学校,広島県,広島市南区,national,mext
hs-mext-D134110000026,D134110000026,広島大学附属福山高等学校,広島県,福山市春日町,national,mext
hs-mext-D134210000015,D134210000015,広島県立広島皆実高等学校,広島県,広島市南区,public,mext
hs-mext-D134210000024,D134210000024,広島県立広島国泰寺高等学校,広島県,広島市中区,public,mext
hs-mext-D134210000033,D134210000033,広島県立広島観音高等学校,広島県,広島市西区,public,mext
hs-mext-D134210000042,D134210000042,広島県立高陽高等学校,広島県,広島市安佐北区,public,mext
hs-mext-D134210000051,D134210000051,広島県立安芸南高等学校,広島県,広島市安芸区,public,mext
hs-mext-D134210000060,D134210000060,広島県立広高等学校,広島県,呉市,public,mext
hs-mext-D134210000079,D134210000079,広島県立呉宮原高等学校,広島県,呉市,public,mext
hs-mext-D134210000088,D134210000088,広島県立呉三津田高等学校,広島県,呉市,public,mext
hs-mext-D134210000104,D134210000104,広島県立三原高等学校,広島県,三原市,public,mext
hs-mext-D134210000113,D134210000113,広島県立三原東高等学校,広島県,三原市中之町,public,mext
hs-mext-D134210000122,D134210000122,広島県立尾道東高等学校,広島県,尾道市東久保町,public,mext
hs-mext-D134210000131,D134210000131,広島県立尾道北高等学校,広島県,尾道市,public,mext
hs-mext-D134210000140,D134210000140,広島県立福山誠之館高等学校,広島県,福山市木之庄町,public,mext
hs-mext-D134210000159,D134210000159,広島県立福山葦陽高等学校,広島県,福山市,public,mext
hs-mext-D134210000168,D134210000168,広島県立海田高等学校,広島県,安芸郡海田町,public,mext
hs-mext-D134210000177,D134210000177,広島県立熊野高等学校,広島県,安芸郡熊野町,public,mext
hs-mext-D134210000186,D134210000186,広島県立音戸高等学校,広島県,呉市音戸町,public,mext
hs-mext-D134210000195,D134210000195,広島県立安芸府中高等学校,広島県,安芸郡府中町,public,mext
hs-mext-D134210000202,D134210000202,広島県立廿日市高等学校,広島県,廿日市,public,mext
hs-mext-D134210000211,D134210000211,広島県立廿日市西高等学校,広島県,廿日市,public,mext
hs-mext-D134210000220,D134210000220,広島県立湯来南高等学校,広島県,広島市佐伯区,public,mext
hs-mext-D134210000239,D134210000239,広島県立大竹高等学校,広島県,大竹市,public,mext
hs-mext-D134210000248,D134210000248,広島県立佐伯高等学校,広島県,廿日市,public,mext
hs-mext-D134210000257,D134210000257,広島県立大柿高等学校,広島県,江田島市大柿町,public,mext
hs-mext-D134210000266,D134210000266,広島県立可部高等学校,広島県,広島市安佐北区,public,mext
hs-mext-D134210000275,D134210000275,広島県立加計高等学校,広島県,山県郡安芸太田町,public,mext
hs-mext-D134210000284,D134210000284,広島県立加計高等学校芸北分校,広島県,山県郡北広島町,public,mext
hs-mext-D134210000293,D134210000293,広島県立千代田高等学校,広島県,山県郡北広島町,public,mext
hs-mext-D134210000300,D134210000300,広島県立吉田高等学校,広島県,安芸高田市吉田町,public,mext
hs-mext-D134210000319,D134210000319,広島県立向原高等学校,広島県,安芸高田市向原町,public,mext
hs-mext-D134210000328,D134210000328,広島県立賀茂高等学校,広島県,東広島市西条西本町,public,mext
hs-mext-D134210000337,D134210000337,広島県立黒瀬高等学校,広島県,東広島市黒瀬町,public,mext
hs-mext-D134210000346,D134210000346,広島県立賀茂北高等学校,広島県,東広島市豊栄町,public,mext
hs-mext-D134210000355,D134210000355,広島県立竹原高等学校,広島県,竹原市竹原町,public,mext
hs-mext-D134210000364,D134210000364,広島県立豊田高等学校,広島県,東広島市安芸津町,public,mext
hs-mext-D134210000373,D134210000373,広島県立忠海高等学校,広島県,竹原市,public,mext
hs-mext-D134210000382,D134210000382,広島県立御調高等学校,広島県,尾道市御調町,public,mext
hs-mext-D134210000391,D134210000391,広島県立因島高等学校,広島県,尾道市因島重井町,public,mext
hs-mext-D134210000408,D134210000408,広島県立世羅高等学校,広島県,世羅郡世羅町,public,mext
hs-mext-D134210000417,D134210000417,広島県立松永高等学校,広島県,福山市神村,public,mext
hs-mext-D134210000426,D134210000426,広島県立沼南高等学校,広島県,福山市沼隈町,public,mext
hs-mext-D134210000435,D134210000435,広島県立府中高等学校,広島県,府中市出口町,public,mext
hs-mext-D134210000444,D134210000444,広島県立油木高等学校,広島県,神石郡神石高原町,public,mext
hs-mext-D134210000453,D134210000453,広島県立上下高等学校,広島県,府中市上下町,public,mext
hs-mext-D134210000462,D134210000462,広島県立三次高等学校,広島県,三次市南畑敷町,public,mext
hs-mext-D134210000471,D134210000471,広島県立庄原格致高等学校,広島県,庄原市三日市,public,mext
hs-mext-D134210000480,D134210000480,広島県立東城高等学校,広島県,庄原市東城町,public,mext
hs-mext-D134210000499,D134210000499,広島県立瀬戸田高等学校,広島県,尾道市瀬戸田町,public,mext
hs-mext-D134210000505,D134210000505,広島県立西城紫水高等学校,広島県,庄原市西城町,public,mext
hs-mext-D134210000514,D134210000514,広島県立高陽東高等学校,広島県,広島市安佐北区,public,mext
hs-mext-D134210000523,D134210000523,広島県立日彰館高等学校,広島県,三次市吉舎町,public,mext
hs-mext-D134210000541,D134210000541,広島県立五日市高等学校,広島県,広島市佐伯区,public,mext
hs-mext-D134210000550,D134210000550,広島県立河内高等学校,広島県,東広島市河内町,public,mext
hs-mext-D134210000569,D134210000569,広島県立安古市高等学校,広島県,広島市安佐南区,public,mext
hs-mext-D134210000578,D134210000578,広島県立安西高等学校,広島県,広島市安佐南区,public,mext
hs-mext-D134210000587,D134210000587,広島県立祇園北高等学校,広島県,広島市安佐南区,public,mext
hs-mext-D134210000596,D134210000596,広島県立大門高等学校,広島県,福山市,public,mext
hs-mext-D134210000603,D134210000603,広島県立福山明王台高等学校,広島県,福山市,public,mext
hs-mext-D134210000612,D134210000612,広島県立広島井口高等学校,広島県,広島市西区,public,mext
hs-mext-D134210000621,D134210000621,広島県立広島工業高等学校,広島県,広島市南区,public,mext
hs-mext-D134210000630,D134210000630,広島県立福山工業高等学校,広島県,福山市野上町,public,mext
hs-mext-D134210000649,D134210000649,広島県立呉工業高等学校,広島県,呉市,public,mext
hs-mext-D134210000658,D134210000658,広島県立三次青陵高等学校,広島県,三次市大田幸町,public,mext
hs-mext-D134210000667,D134210000667,広島県立宮島工業高等学校,広島県,廿日市,public,mext
hs-mext-D134210000676,D134210000676,広島県立神辺高等学校,広島県,福山市神辺町,public,mext
hs-mext-D134210000685,D134210000685,広島県立神辺旭高等学校,広島県,福山市神辺町,public,mext
hs-mext-D134210000694,D134210000694,広島県立大崎海星高等学校,広島県,豊田郡大崎上島町,public,mext
hs-mext-D134210000701,D134210000701,広島県立戸手高等学校,広島県,福山市新市,public,mext
hs-mext-D134210000710,D134210000710,広島県立芦品まなび学園高等学校,広島県,福山市新市,public,mext
hs-mext-D134210000729,D134210000729,広島県立西条農業高等学校,広島県,東広島市,public,mext
hs-mext-D134210000738,D134210000738,広島県立庄原実業高等学校,広島県,庄原市西本町,public,mext
hs-mext-D134210000747,D134210000747,広島県立尾道商業高等学校,広島県,尾道市古浜町,public,mext
hs-mext-D134210000756,D134210000756,広島県立広島商業高等学校,広島県,広島市中区,public,mext
hs-mext-D134210000765,D134210000765,広島県立呉商業高等学校,広島県,呉市,public,mext
hs-mext-D134210000774,D134210000774,広島県立福山商業高等学校,広島県,福山市水呑町,public,mext
hs-mext-D134210000783,D134210000783,広島県立広島高等学校,広島県,東広島市高屋町,public,mext
hs-mext-D134210000792,D134210000792,広島県立総合技術高等学校,広島県,三原市,public,mext
hs-mext-D134210000809,D134210000809,広島市立基町高等学校,広島県,広島市中区,public,mext
hs-mext-D134210000818,D134210000818,広島市立舟入高等学校,広島県,広島市中区,public,mext
hs-mext-D134210000827,D134210000827,広島市立沼田高等学校,広島県,広島市安佐南区,public,mext
hs-mext-D134210000836,D134210000836,広島市立美鈴が丘高等学校,広島県,広島市佐伯区,public,mext
hs-mext-D134210000845,D134210000845,広島市立広島工業高等学校,広島県,広島市南区,public,mext
hs-mext-D134210000854,D134210000854,広島市立広島商業高等学校,広島県,広島市東区,public,mext
hs-mext-D134210000872,D134210000872,広島市立広島みらい創生高等学校,広島県,広島市中区,public,mext
hs-mext-D134210000881,D134210000881,呉市立呉高等学校,広島県,呉市,public,mext
hs-mext-D134210000890,D134210000890,尾道市立広島県尾道南高等学校,広島県,尾道市,public,mext
hs-mext-D134210000907,D134210000907,福山市立福山高等学校,広島県,福山市赤坂町,public,mext
hs-mext-D134210000916,D134210000916,広島県立府中東高等学校,広島県,府中市土生町,public,mext
hs-mext-D134210000925,D134210000925,広島県立広島叡智学園高等学校,広島県,豊田郡大崎上島町,public,mext
hs-mext-D134210000943,D134210000943,広島県立東高等学校,広島県,福山市木之庄町,public,mext
hs-mext-D134310000013,D134310000013,修道高等学校,広島県,広島市中区,private,mext
hs-mext-D134310000022,D134310000022,崇徳高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000031,D134310000031,広陵高等学校,広島県,広島市安佐南区,private,mext
hs-mext-D134310000040,D134310000040,山陽高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000059,D134310000059,広島県瀬戸内高等学校,広島県,広島市東区,private,mext
hs-mext-D134310000068,D134310000068,広島桜が丘高等学校,広島県,広島市東区,private,mext
hs-mext-D134310000077,D134310000077,進徳女子高等学校,広島県,広島市南区,private,mext
hs-mext-D134310000086,D134310000086,安田女子高等学校,広島県,広島市中区,private,mext
hs-mext-D134310000095,D134310000095,比治山女子高等学校,広島県,広島市南区,private,mext
hs-mext-D134310000102,D134310000102,広島女学院高等学校,広島県,広島市中区,private,mext
hs-mext-D134310000111,D134310000111,ノートルダム清心高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000120,D134310000120,広島翔洋高等学校,広島県,安芸郡坂町,private,mext
hs-mext-D134310000148,D134310000148,広島工業大学高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000157,D134310000157,広島学院高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000166,D134310000166,広島城北高等学校,広島県,広島市東区,private,mext
hs-mext-D134310000175,D134310000175,広島なぎさ高等学校,広島県,広島市佐伯区,private,mext
hs-mext-D134310000184,D134310000184,呉港高等学校,広島県,呉市,private,mext
hs-mext-D134310000193,D134310000193,清水ケ丘高等学校,広島県,呉市青山町,private,mext
hs-mext-D134310000200,D134310000200,呉青山高等学校,広島県,呉市青山町,private,mext
hs-mext-D134310000219,D134310000219,如水館高等学校,広島県,三原市深町,private,mext
hs-mext-D134310000228,D134310000228,広島三育学院高等学校,広島県,三原市大和町,private,mext
hs-mext-D134310000237,D134310000237,尾道高等学校,広島県,尾道市向島町,private,mext
hs-mext-D134310000246,D134310000246,盈進高等学校,広島県,福山市千田町,private,mext
hs-mext-D134310000255,D134310000255,福山暁の星女子高等学校,広島県,福山市西深津町,private,mext
hs-mext-D134310000264,D134310000264,近畿大学附属広島高等学校福山校,広島県,福山市佐波町,private,mext
hs-mext-D134310000273,D134310000273,銀河学院高等学校,広島県,福山市大門町,private,mext
hs-mext-D134310000282,D134310000282,英数学館高等学校,広島県,福山市引野町,private,mext
hs-mext-D134310000291,D134310000291,広島国際学院高等学校,広島県,安芸郡海田町,private,mext
hs-mext-D134310000308,D134310000308,山陽女学園高等部,広島県,廿日市,private,mext
hs-mext-D134310000317,D134310000317,ＡＩＣＪ高等学校,広島県,広島市安佐南区,private,mext
hs-mext-D134310000326,D134310000326,広島文教大学附属高等学校,広島県,広島市安佐北区,private,mext
hs-mext-D134310000335,D134310000335,広島修道大学ひろしま協創高等学校,広島県,広島市西区,private,mext
hs-mext-D134310000344,D134310000344,広島新庄高等学校,広島県,山県郡北広島町,private,mext
hs-mext-D134310000353,D134310000353,武田高等学校,広島県,東広島市黒瀬町,private,mext
hs-mext-D134310000362,D134310000362,近畿大学附属広島高等学校東広島校,広島県,東広島市,private,mext
hs-mext-D134310000371,D134310000371,並木学院高等学校,広島県,広島市中区,private,mext
hs-mext-D134310000380,D134310000380,東林館高等学校,広島県,福山市光南町,private,mext
hs-mext-D134310000399,D134310000399,東林館高等学校呉分校,広島県,呉市,private,mext
hs-mext-D134310000406,D134310000406,並木学院福山高等学校,広島県,福山市吉津町,private,mext
hs-mext-D134310000415,D134310000415,シンギュラリティ高等学校,広島県,呉市安浦町,private,mext
hs-mext-D234210000014,D234210000014,広島市立広島中等教育学校,広島県,広島市安佐北区,public,mext
hs-mext-D135210000014,D135210000014,山口県立岩国高等学校,山口県,岩国市,public,mext
hs-mext-D135210000023,D135210000023,山口県立岩国商業高等学校,山口県,岩国市,public,mext
hs-mext-D135210000032,D135210000032,山口県立岩国商業高等学校東分校,山口県,岩国市日の出町,public,mext
hs-mext-D135210000041,D135210000041,山口県立岩国工業高等学校,山口県,岩国市,public,mext
hs-mext-D135210000050,D135210000050,山口県立高森高等学校,山口県,岩国市玖珂町,public,mext
hs-mext-D135210000069,D135210000069,山口県立柳井高等学校,山口県,柳井市,public,mext
hs-mext-D135210000078,D135210000078,山口県立熊毛南高等学校,山口県,熊毛郡平生町,public,mext
hs-mext-D135210000096,D135210000096,山口県立熊毛北高等学校,山口県,周南市,public,mext
hs-mext-D135210000103,D135210000103,山口県立下松高等学校,山口県,下松市若宮町,public,mext
hs-mext-D135210000112,D135210000112,山口県立下松工業高等学校,山口県,下松市美里町,public,mext
hs-mext-D135210000121,D135210000121,山口県立徳山高等学校,山口県,周南市鐘楼町,public,mext
hs-mext-D135210000130,D135210000130,山口県立南陽工業高等学校,山口県,周南市,public,mext
hs-mext-D135210000149,D135210000149,山口県立防府高等学校,山口県,防府市岡村,public,mext
hs-mext-D135210000158,D135210000158,山口県立山口高等学校,山口県,山口市,public,mext
hs-mext-D135210000167,D135210000167,山口県立山口中央高等学校,山口県,山口市宮島町,public,mext
hs-mext-D135210000176,D135210000176,山口県立山口農業高等学校,山口県,山口市,public,mext
hs-mext-D135210000185,D135210000185,山口県立宇部高等学校,山口県,宇部市寺の前町,public,mext
hs-mext-D135210000194,D135210000194,山口県立宇部中央高等学校,山口県,宇部市,public,mext
hs-mext-D135210000201,D135210000201,山口県立宇部西高等学校,山口県,宇部市,public,mext
hs-mext-D135210000210,D135210000210,山口県立宇部商業高等学校,山口県,宇部市,public,mext
hs-mext-D135210000229,D135210000229,山口県立宇部工業高等学校,山口県,宇部市,public,mext
hs-mext-D135210000238,D135210000238,山口県立小野田高等学校,山口県,山陽小野田市,public,mext
hs-mext-D135210000247,D135210000247,山口県立小野田工業高等学校,山口県,山陽小野田市,public,mext
hs-mext-D135210000256,D135210000256,山口県立厚狭高等学校,山口県,山陽小野田市,public,mext
hs-mext-D135210000265,D135210000265,山口県立田部高等学校,山口県,下関市菊川町,public,mext
hs-mext-D135210000283,D135210000283,山口県立豊浦高等学校,山口県,下関市長府宮崎町,public,mext
hs-mext-D135210000292,D135210000292,山口県立長府高等学校,山口県,下関市,public,mext
hs-mext-D135210000309,D135210000309,山口県立下関西高等学校,山口県,下関市後田町,public,mext
hs-mext-D135210000318,D135210000318,山口県立下関南高等学校,山口県,下関市後田町,public,mext
hs-mext-D135210000327,D135210000327,山口県立萩高等学校,山口県,萩市,public,mext
hs-mext-D135210000336,D135210000336,下関市立下関商業高等学校,山口県,下関市後田町,public,mext
hs-mext-D135210000345,D135210000345,山口県立岩国総合高等学校,山口県,岩国市藤生町,public,mext
hs-mext-D135210000354,D135210000354,山口県立防府西高等学校,山口県,防府市,public,mext
hs-mext-D135210000363,D135210000363,山口県立新南陽高等学校,山口県,周南市,public,mext
hs-mext-D135210000381,D135210000381,山口県立西京高等学校,山口県,山口市,public,mext
